Mon Sep 23 15:06:50 +0000 2019,-122.4364797,37.7840522,"Dead raccoon in street.  Median lane westbound  Geary blvd." (Lower Pacific Heights, D5) https://t.co/HOhPxMUfvE https://t.co/nFwWPBqQWS
Mon Sep 23 15:06:53 +0000 2019,-122.6914,38.2389,I’m a visual junky! And I painted these all myself. Miles of paint! Art anyone? Come visit me on Sonoma CountyArt T… https://t.co/QsCoOfRP05
Mon Sep 23 15:07:55 +0000 2019,-122.4194155,37.7749295,Looking to score a job at Medcor? You're in luck. Click the link in our bio for the job description and information… https://t.co/aRPprP0BKq
Mon Sep 23 15:08:02 +0000 2019,-117.4703369,35.6038322,USGS reports a M1.44 #earthquake 19km E of Ridgecrest, CA on 9/23/19 @ 15:05:09 UTC https://t.co/xuUePc69UB #quake
Mon Sep 23 15:08:03 +0000 2019,-122.16227,37.44485,Realizando capacitación teórico y práctico para entrenadores de fútbol en San Francisco California. Gracias Carlos… https://t.co/rET9OJOGiG
Mon Sep 23 15:08:05 +0000 2019,-122.38814124,37.76694576,Intersection of 16th St &amp; Illinois St

Trucks parked illegally in bike lane.
Make/Model: Trucks
License Plate: Mult… https://t.co/XFgu7BzOmu
Mon Sep 23 15:08:06 +0000 2019,-122.4194155,37.7749295,Fulfill our mission that is steeped in equity in SF, CA https://t.co/ncKGRZCUoH #Equity #SF
Mon Sep 23 15:08:33 +0000 2019,-122.419,37.7793,Still a work in progress but have tackled a lot of areas like the eyes and sweater; however, both still need work.… https://t.co/Jg9O0IMy3R
Mon Sep 23 15:09:10 +0000 2019,-122.39403,37.76376,Michael Stinson and Stephen Coles compile the Raygun collection at the @Lett_Arc while we donate some of our Raygun… https://t.co/BfzPrr5JVn
Mon Sep 23 15:09:29 +0000 2019,-122.39330894,37.79372299,San Fran ❤️🍾🥳✈️👩‍❤️‍💋‍👩 @ Hotel Vitale https://t.co/6Z2dXBZfpr
Mon Sep 23 15:09:35 +0000 2019,-122.4105063,37.7684148,"Pedestrian sidewalk along Alameda Street across from 1525 Alameda blocked by debris and human waste." (Inner Missi… https://t.co/QMCmeuPjh4
Mon Sep 23 15:10:07 +0000 2019,-122.3958528,37.7929728,Thoughts? San Francisco :: Cache Creek Casino enters sponsorship deal with 49ers https://t.co/pbB9125WYo
Mon Sep 23 15:10:06 +0000 2019,-122.3958528,37.7929728,Thoughts? San Francisco :: FDA takes aim at Juul over its advertisements in San Francisco https://t.co/xe6QkjFoJ5
Mon Sep 23 15:10:30 +0000 2019,-122.2651,37.82188,#TeamGratitude @ Montclair Physical Therapy, Inc. https://t.co/Z1kPFftTi7
Mon Sep 23 15:10:54 +0000 2019,-121.94946557,37.5236445,📊 Major League Baseball ELO Ratings for September 23, 2019
1. @astros 1431
2. @Yankees 1407
3. @Athletics 1391
Sept… https://t.co/HqN6sAoYUG
Mon Sep 23 15:11:05 +0000 2019,-122.30508234,37.51585301,I'm at The Mountain Boys Retreat in Belmont, CA https://t.co/u3o81EXJvT
Mon Sep 23 15:11:28 +0000 2019,-122.19405865,37.72400038,Today I started Book #9 #TheBookOfSecrets by #DeepakChopra and read the first two secrets in 38 minutes while walki… https://t.co/Vfh194Gg0q
